UF,População,epiweek,corredor baixo,corredor mediano,corredor alto,ano,Unidade da Federação,Tipo,dado,escala
15,8366628,16,0.027787965289898648,0.1149816690972268,0.4757737419943489,2017,Pará,Estado,srag,incidência
15,8366628,17,0.02332236885553471,0.09068898793775816,0.35264396100240314,2017,Pará,Estado,srag,incidência
15,8366628,18,0.04813369757429043,0.13395651288798446,0.3728021791264448,2017,Pará,Estado,srag,incidência
15,8366628,19,0.10515383232997157,0.19155063895086685,0.3489330485583004,2017,Pará,Estado,srag,incidência
15,8366628,20,0.06988124083875062,0.13858079947938914,0.2748182166464521,2017,Pará,Estado,srag,incidência
15,8366628,21,0.04319652699662871,0.09374028843769447,0.20342472618384252,2017,Pará,Estado,srag,incidência
15,8366628,22,0.052639952069001066,0.10523373775401576,0.21037518322898252,2017,Pará,Estado,srag,incidência
15,8366628,23,0.03790491726428645,0.07610199210389057,0.15279055120474608,2017,Pará,Estado,srag,incidência
15,8366628,24,0.03089159339881097,0.07610199210389057,0.187478616833133,2017,Pará,Estado,srag,incidência
15,8366628,25,0.011236271511685192,0.03379499675443852,0.1016441979392166,2017,Pará,Estado,srag,incidência
15,8366628,26,0.013107007270791782,0.046859536513241255,0.16752994157018905,2017,Pará,Estado,srag,incidência
15,8366628,27,0.013971001259565116,0.04249495867505729,0.1292549817471735,2017,Pará,Estado,srag,incidência
15,8366628,28,0.010306063070734063,0.03106850817730772,0.09365867390278694,2017,Pará,Estado,srag,incidência
15,8366628,29,0.02253806821961757,0.027343758691510043,0.03317414483326192,2017,Pará,Estado,srag,incidência
15,8366628,30,0.021812629534761364,0.03598641023034023,0.05937027075083011,2017,Pará,Estado,srag,incidência
15,8366628,31,0.0,0.018083655248418703,0.04096817399084296,2017,Pará,Estado,srag,incidência
15,8366628,32,0.014823032218954757,0.03379499675443852,0.0770491346684157,2017,Pará,Estado,srag,incidência
15,8366628,33,0.009298640784586,0.02544623470443452,0.06963500103224995,2017,Pará,Estado,srag,incidência
15,8366628,34,0.0,0.02986436931437875,0.0695444061209678,2017,Pará,Estado,srag,incidência
15,8366628,35,0.014596842969741588,0.03494221212022885,0.08364536019097031,2017,Pará,Estado,srag,incidência
15,8366628,36,0.0,0.06397536834147144,0.15595482153219153,2017,Pará,Estado,srag,incidência
15,8366628,37,0.0,0.047108647116826274,0.11210765400627,2017,Pará,Estado,srag,incidência
15,8366628,38,0.0,0.050104480289287164,0.12088667218447854,2017,Pará,Estado,srag,incidência
15,8366628,39,0.0,0.04771767314691977,0.10509437446332992,2017,Pará,Estado,srag,incidência
15,8366628,40,0.0,0.05637814398482166,0.16679107532029105,2017,Pará,Estado,srag,incidência
15,8366628,41,0.0012988909888849154,0.030353264257857226,0.06025069908781777,2017,Pará,Estado,srag,incidência
15,8366628,42,0.0,0.04499000309248835,0.09666095879756507,2017,Pará,Estado,srag,incidência
15,8366628,43,0.0,0.040790007161526136,0.10805906611992457,2017,Pará,Estado,srag,incidência
15,8366628,44,0.0,0.06414099290529518,0.1574723924612098,2017,Pará,Estado,srag,incidência
15,8366628,45,0.002093930010848233,0.059784710962815124,0.12079676361115065,2017,Pará,Estado,srag,incidência
15,8366628,46,0.0,0.0297481047070296,0.07344333842208295,2017,Pará,Estado,srag,incidência
15,8366628,47,0.0,0.04369613465464739,0.11758848188002613,2017,Pará,Estado,srag,incidência
15,8366628,48,0.0,0.04519450309498252,0.100337679203667,2017,Pará,Estado,srag,incidência
15,8366628,49,0.0,0.03496711073093062,0.09829995905139488,2017,Pará,Estado,srag,incidência
15,8366628,50,0.0,0.03852903449393641,0.09265597332432418,2017,Pará,Estado,srag,incidência
15,8366628,51,0.0,0.018205545065309803,0.03868592928207093,2017,Pará,Estado,srag,incidência
15,8366628,52,0.0,0.041317738563702015,0.10126510698317248,2017,Pará,Estado,srag,incidência
16,797722,1,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,2,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,3,0.0,0.022933029747538303,0.06941768782915303,2017,Amapá,Estado,srag,incidência
16,797722,4,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,5,0.0,0.04355121292281061,0.1344884639454733,2017,Amapá,Estado,srag,incidência
16,797722,6,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,7,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,8,0.0,0.022933029747538303,0.06941768782915303,2017,Amapá,Estado,srag,incidência
16,797722,9,0.0,0.06468461343419185,0.15905051580137775,2017,Amapá,Estado,srag,incidência
16,797722,10,0.0,0.06468461343419185,0.15905051580137775,2017,Amapá,Estado,srag,incidência
16,797722,11,0.0,0.07955210380719757,0.25429555339564497,2017,Amapá,Estado,srag,incidência
16,797722,12,0.0,0.0,0.0,2017,Amapá,Estado,srag,incidência
16,797722,13,0.0,0.038672332136221683,0.11886052984733485,2017,Amapá,Estado,srag,incidência
16,797722,14,0.010870661368292732,0.2016798971601053,0.4285057727208217,2017,Amapá,Estado,srag,incidência
16,797722,15,0.045458692554246616,0.24999636549894744,0.4945505976358833,2017,Amapá,Estado,srag,incidência
16,797722,16,0.0,0.08382694628809895,0.21850678200274887,2017,Amapá,Estado,srag,incidência
16,797722,17,0.0,0.04355121292281061,0.1344884639454733,2017,Amapá,Estado,srag,incidência
